frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.10351297,0.0,0.10351297,-19.700104608677417,0.0,-0.4715491,-0.81822274,0.9443765170544625,-0.4970964132398523,-119.9552330498054
1010000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.09357818,0.00926437,0.09403565453384849,-20.53414896388434,5.653937976843316,-0.50230779,-0.83089797,0.9709297361008185,-0.25624395648094017,-121.15447521430647
1020000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.10266081,0.02051793,0.10469110449957533,-19.60180436658983,11.302294782432465,-0.4624415,-0.72999449,0.8641435623509616,-1.2682820217762647,-122.35369787286764
1030000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.09693788,0.02952499,0.10133448383148998,-19.8848548066594,16.93949810167377,-0.53667257,-0.80919952,0.9709898612028013,-0.25570609693084106,-123.55290053346693
1040000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.08557358,0.03555074,0.09266440907146604,-20.661740788927002,22.559982571509572,-0.57816574,-0.8333578,1.0142784852941462,0.12314426802214376,-124.75208229411489
1050000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.09162396,0.04904232,0.10392352571513344,-19.66572255574192,28.158205893585862,-0.57741583,-0.7961686,0.9835107932099926,-0.14441739398142264,-125.95124277465419
1060000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.0825205,0.05509394,0.09922184812315078,-20.06785375962068,33.72863633506683,-0.5558773,-0.73365976,0.9204652172127678,-0.7198523617321027,-127.1503807016896
1070000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.07743039,0.06329886,0.10001105425327592,-19.999039892825504,39.26578394001396,-0.5884641,-0.74380283,0.9484369493565816,-0.4598307010239661,-128.3494959019227
1080000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.06905552,0.0684894,0.09725976945700829,-20.24133528422539,44.764178106055816,-0.58369917,-0.70686157,0.9167104233080116,-0.7553566109296418,-129.54858738984507
1090000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.06359543,0.07637947,0.09938914505299762,-20.053220903806654,50.2184003783435,-0.63035733,-0.73162628,0.9657263468868225,-0.30291840075485693,-130.74765361464327
1100000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.05568479,0.08139583,0.09862087496434516,-20.120622974547974,55.62305654764404,-0.61027018,-0.6790431,0.91297821674717,-0.7907916882923545,-131.94669451536993
1110000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.04420902,0.07966604,0.091110457021365,-20.80863549763128,60.972822198055376,-0.64392908,-0.68701822,0.941614939708167,-0.5225331914541467,-133.14570880518954
1120000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.03958487,0.09001638,0.09833570359346243,-20.14577540971367,66.26241822163612,-0.67487838,-0.69049515,0.9655280316826368,-0.30470226102958425,-134.3446950776504
1130000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.03334342,0.0995757,0.1050100170830688,-19.575385417382066,71.4866209892124,-0.67960221,-0.66682619,0.9521115121175671,-0.4262436738822511,-135.54365316164555
1140000000.0,200.0,0.65,,reverse,1,2026-07-30T00:01:10,0.02341474,0.09859213,0.10133438778225534,-19.884863039527577,76.64027163534358,-0.68486921,-0.64442779,0.9403898188146808,-0.5338416287245857,-136.7425813755024
