frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.10178772,0.0,0.10178772,-19.846092270619433,0.0,-0.42435278,-0.73778765,0.8511203783168694,-1.4001802215398702,-119.90618971575095
1010000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.09914122,0.00981512,0.09962589062940817,-20.0325556619877,5.653938721451056,-0.51441706,-0.8526284,0.9957911930247242,-0.036634380606209646,-121.10387866149246
1020000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.10355381,0.0206964,0.1056017638985074,-19.526576551765615,11.302291482564879,-0.5403928,-0.85476794,1.0112628785551676,0.09728130896686547,-122.3014817032921
1030000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.09723859,0.02961658,0.10164883273350708,-19.85795208283217,16.939498550484032,-0.51112123,-0.7722494,0.9260745367177918,-0.667081139309742,-123.49899408275475
1040000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.09533532,0.03960616,0.10323502869398546,-19.723458343460887,22.559980937100885,-0.50553602,-0.73018445,0.8881081007057885,-1.0306833717553308,-124.69641110515376
1050000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.09090145,0.04865559,0.10310402538383552,-19.734487573503237,28.158204998303166,-0.56721756,-0.78376095,0.9674797088917453,-0.2871626948374983,-125.8937276786157
1060000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.08005566,0.05344831,0.09625814531711953,-20.331250209562263,33.72863355546438,-0.5971778,-0.78987021,0.9902102168016064,-0.08545194026298926,-127.09093854067702
1070000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.08231077,0.06728854,0.10631467666001952,-19.468135546321157,39.26578387539521,-0.56858365,-0.72026088,0.9176399633329495,-0.7465536223396079,-128.2880382376629
1080000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.06854094,0.06797904,0.09653502128971225,-20.306302066046037,44.764178717917126,-0.57849829,-0.70214845,0.9097651990323254,-0.821413602424973,-129.48502150937415
1090000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.06320457,0.07591003,0.09877828872523456,-20.106770040028255,50.21839711588015,-0.59709305,-0.69462892,0.9159855058125477,-0.7622279675913048,-130.68188105635244
1100000000.0,-175.0,-0.5833333333333333,,forward,1,2026-07-30T00:01:08,0.05589648,0.08170528,0.0989958042356786,-20.08766423651505,55.62306226963688,-0.61280302,-0.6834933,0.9179818257819762,-0.7433183376468862,-131.8786095364506
