frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.10271753,0.0,0.10271753,-19.7671086484849,0.0,-0.47082641,-0.81708635,0.9430310767465782,-0.5094799048044384,-119.95166514397958
1010000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.09942825,0.00984353,0.09991432320204846,-20.007444981882152,5.653935084602268,-0.51511233,-0.85220171,0.9957853518931442,-0.03668533061804293,-121.15081476411072
1020000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.0917152,0.01833032,0.09352902513306979,-20.58107184693838,11.302291536161748,-0.54562328,-0.86142736,1.0196871384079178,0.16933882924956378,-122.34994130853104
1030000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.09383729,0.02858062,0.09809326599786808,-20.167216109352722,16.939496159244896,-0.49955692,-0.75334628,0.9039290535820413,-0.8773130906465096,-123.54904487343737
1040000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.0964656,0.04007573,0.10445896858763683,-19.621085332743153,22.559983889537087,-0.56871156,-0.81985165,0.997792346375415,-0.019196633305994255,-124.74812374906396
1050000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.08464794,0.04530836,0.09601104744837023,-20.353575845495048,28.158205913596706,-0.58132709,-0.80168131,0.990269714962133,-0.08493005216115172,-125.94717749136592
1060000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.08900517,0.05942336,0.10701895159465215,-19.41078615766466,33.728635704894195,-0.53796668,-0.71012842,0.8908931033978873,-1.0034880604414318,-127.14620504158408
1070000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.07526998,0.06153274,0.09722061500066742,-20.244832719631624,39.265784704570436,-0.5960103,-0.75345697,0.9606902119557953,-0.3483326821724725,-128.3452054259215
1080000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.07376493,0.0731602,0.10389263574452667,-19.668304711775452,44.76417729839223,-0.59248656,-0.71761561,0.9305979193487945,-0.624758456135567,-129.54417775784842
1090000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.06384997,0.07668518,0.09978695055283182,-20.01852498055442,50.21840112134506,-0.61192209,-0.71034298,0.937569087302503,-0.559934405258245,-130.74312139327358
1100000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.0569275,0.08321234,0.10082179221044228,-19.928911736015785,55.62305980903764,-0.64805815,-0.72120747,0.9695976384899168,-0.26816901850724584,-131.94203450000447
1110000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.0456775,0.0823123,0.09413686173619769,-20.524805679409305,60.97282603818784,-0.64852359,-0.69203619,0.9484181224840679,-0.4600031212993128,-133.14091591463765
1120000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.04028817,0.0916157,0.1000828313370425,-19.992808339541995,66.26242028389201,-0.66913903,-0.68474085,0.9574012080251744,-0.3781205774336872,-134.33976500795765
1130000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.03012831,0.0899742,0.09488451785774168,-20.456092897392423,71.4866208839632,-0.66151967,-0.64919857,0.9268587039495038,-0.659729346714544,-135.5385796999296
1140000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.02314888,0.0974727,0.10018382050283568,-19.984048210833453,76.6402746902159,-0.68431193,-0.64402101,0.9397052084892076,-0.5401673196163812,-136.73735968538043
1150000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.01535683,0.10550298,0.10661477860282456,-19.44365181223085,81.71828807494757,-0.70354384,-0.63489587,0.9476638119845046,-0.4669140653662118,-137.9361019459346
1160000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,0.00553869,0.09651738,0.09667616939546426,-20.293611319894787,86.7156599033762,-0.72554396,-0.6277148,0.9593955951699599,-0.36004559644707923,-139.1348072303678
1170000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.00281488,0.09907317,0.09911315030440361,-20.077374392484764,91.6274574329597,-0.74796443,-0.62023426,0.9716693500481388,-0.24962992533326958,-140.3334718205183
1180000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.01046091,0.09254914,0.09313846655795714,-20.617418332338836,96.4488215326016,-0.71340553,-0.56681619,0.9111685044385023,-0.8080260109093209,-141.53209545973647
1190000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.01853711,0.09383403,0.09564752810811684,-20.386524985891388,101.17500945642546,-0.6960298,-0.52964394,0.8746314570530629,-1.1634981369217552,-142.73067608266
1200000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.02680198,0.09470768,0.09842708358425947,-20.137707658858556,105.80134870634039,-0.73511595,-0.53548191,0.9094703600896791,-0.824229003131507,-143.92921100825654
1210000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.03378136,0.09120902,0.09726389675933204,-20.24096669881684,110.32327022519938,-0.78864212,-0.54959773,0.9612564997227573,-0.34321421227976595,-145.12769999694137
1220000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.04327677,0.09393356,0.10342336542535492,-19.70762668539222,114.73631842409569,-0.74147495,-0.49401373,0.8909739990067136,-1.0026993929476506,-146.32613979521548
1230000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.05278349,0.09508246,0.10875095869109247,-19.271338116907216,119.03613645646764,-0.8209243,-0.52249252,0.973095647809834,-0.23688939659693511,-147.5245283684923
1240000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.05868455,0.0896163,0.10712122868223879,-19.402489092053873,123.2184781511238,-0.79947308,-0.4856504,0.9354215716268501,-0.579852382146964,-148.72286338390714
1250000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.06135785,0.08060431,0.10130074307327958,-19.887747378788198,127.27922302010683,-0.82797584,-0.47955268,0.9568253573766156,-0.38334647432873076,-149.92114351869387
1260000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.06788794,0.07750858,0.10303568494002453,-19.740246750845376,131.21435428137684,-0.82771826,-0.45656009,0.9452854773655606,-0.48874028438737815,-151.11936498139292
1270000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.0673575,0.06731051,0.09522466887687298,-20.425010576584622,135.01999233945799,-0.83532585,-0.43822999,0.9432999521963428,-0.5070037514007956,-152.31752567041408
1280000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.07753362,0.06813322,0.10321626760289677,-19.725036989563453,138.69238066078762,-0.84718869,-0.42210431,0.9465203246547282,-0.4774011196745939,-153.51562295377957
1290000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.08341189,0.06463586,0.10552411000009287,-19.532966040742544,142.22790127552372,-0.82338697,-0.38897321,0.9106405769915401,-0.8130600396846893,-154.71365353053056
1300000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.08164241,0.05585348,0.09891963575912771,-20.09434982925002,145.62305709358586,-0.87225412,-0.38996595,0.9554583674950871,-0.3957646370891607,-155.91161432598085
1310000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.09011517,0.05441565,0.10527016115239587,-19.553894244529804,148.874505544064,-0.89683339,-0.37866199,0.973496292797077,-0.2333139598350944,-157.10950239582783
1320000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.08882995,0.04727344,0.1006257330230995,-19.945818858597736,151.9790265629169,-0.8562222,-0.3406056,0.9214817581071262,-0.7102651553296297,-158.30731366964142
1330000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.08741494,0.04088572,0.09650395761377872,-20.309097518703037,154.93356547962102,-0.8259904,-0.30874227,0.8818060615446647,-1.0925384030868308,-159.50504450037678
1340000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.09085308,0.03719637,0.09817256279971151,-20.160197431560864,157.7352028693556,-0.90569655,-0.31712267,0.9596108734845763,-0.35809679250023063,-160.7026908584567
1350000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.09523298,0.0339462,0.10110225009425061,-19.90478357608451,160.3811749462188,-0.90730309,-0.29654799,0.9545363311559116,-0.4041507404769218,-161.90024939771672
1360000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.0899171,0.0277156,0.09409165401761199,-20.52897794056115,162.868869035248,-0.92705535,-0.28170134,0.968910350301522,-0.2743280951152301,-163.09771476150496
1370000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.09225189,0.02438118,0.09541935415189363,-20.40727054598788,165.1958321249187,-0.90911978,-0.25562625,0.944374689451338,-0.49711322260996627,-164.2950818511285
1380000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.09629488,0.02159546,0.09868671545261805,-20.114826104444063,167.3597690304216,-0.89902885,-0.2326328,0.9286392694519021,-0.6430591046381041,-165.4923463277695
1390000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.10311978,0.01937559,0.1049242703815304,-19.582480841734156,169.35853732261964,-0.9808372,-0.23204984,1.007913062296479,0.06846147168991103,-166.68950273314462
1400000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.09990986,0.01548441,0.10110265613853921,-19.90474869210524,171.19017329698977,-0.89488665,-0.1920669,0.9152659779669692,-0.7690536164278354,-167.8865446240151
1410000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.09927997,0.01244893,0.10005742501856521,-19.99501355785846,172.8528612192613,-0.90378283,-0.17431162,0.9204389956264528,-0.7200998029659196,-169.08346688518373
1420000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.08954414,0.00886672,0.08998206338986675,-20.916881043911694,174.3449686163153,-0.86759803,-0.14860888,0.8802334581659205,-1.1080425536648273,-170.28026197194967
1430000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.09672845,0.00733244,0.09700596742343276,-20.26403097666411,175.66501974996143,-0.94986649,-0.14234964,0.9604737210528197,-0.3502902622275027,-171.47692324285072
1440000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.09929838,0.00553129,0.09945231741738601,-20.0477018516241,176.81170638740969,-0.94797041,-0.12188444,0.9557738827513974,-0.39289682160521844,-172.67344290365435
1450000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.09390481,0.00363388,0.09397509470594058,-20.539744558838642,177.78390317417868,-0.89489204,-0.09611327,0.9000386235742633,-0.9147770635411616,-173.86981280237708
1460000000.0,150.0,0.5,,forward,1,2026-07-30T00:01:09,-0.0998084,0.002473,0.0998390326453537,-20.013992711650538,178.58064574409283,-0.90732684,-0.07832736,0.910701471344455,-0.8124792354039333,-175.0660246216115
