frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.09797853,0.0,0.09797853,-20.177381613510793,0.0,-0.49009811,-0.85039587,0.9815137763366488,-0.16207200696469168,-119.95560462677753
1010000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.10384826,0.01028112,0.10435594153416469,-19.62965638438201,5.653936770958802,-0.45654852,-0.75519342,0.8824701993413074,-1.0859990328005813,-121.15485641992572
1020000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.09572318,0.01913136,0.09761626977487924,-20.20955584244854,11.302291459941037,-0.46662297,-0.7365841,0.8719478955215334,-1.190189323448922,-122.35408879266127
1030000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.09419742,0.02869031,0.09846973048887918,-20.133945014811033,16.9394977825166,-0.52187848,-0.78688089,0.9442132613632911,-0.49859808494859215,-123.55330211909956
1040000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.09499552,0.039465,0.10286707464038432,-19.754472211299202,22.559984386866738,-0.53396514,-0.76963603,0.9367274894062737,-0.5677346936740655,-124.75249414790304
1050000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.08431528,0.0451303,0.09563373055344229,-20.387778052064466,28.158205082674815,-0.57174191,-0.78833289,0.9738365145681283,-0.23027890719826782,-125.95166547653177
1060000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.08571869,0.05722918,0.10306732197349701,-19.737580164001336,33.72863736848545,-0.58251358,-0.76880285,0.9645620213612699,-0.313396839531777,-127.15081441890517
1070000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.08019709,0.06556062,0.103584594121194,-19.69409662650188,39.26578395618791,-0.58661742,-0.74145683,0.9454513357127934,-0.48721640513210956,-128.3499413202757
1080000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.07311422,0.07251483,0.10297616100893109,-19.74526605746153,44.764179445245944,-0.55441032,-0.67138176,0.8707033194970605,-1.2025959963844473,-129.54904487256397
1090000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.05901522,0.07087854,0.09223103395376202,-20.702458453744246,50.21840040046235,-0.60289053,-0.69973524,0.923637589783752,-0.6899680135064833,-130.7481236887726
1100000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.05333909,0.07796707,0.09446651537138967,-20.49444208726319,55.623059117552785,-0.62041269,-0.69031689,0.9281429386319265,-0.6477027023742187,-131.94717753328644
1110000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.05180543,0.09335502,0.10676592310604213,-19.431346812918378,60.972825070552105,-0.66984116,-0.71465183,0.9794970228400363,-0.17993759391800468,-133.14620491318186
1120000000.0,200.0,0.6666666666666666,,forward,1,2026-07-30T00:01:09,0.04063057,0.09239432,0.10093341164741883,-19.91930093846095,66.26242005273625,-0.65269073,-0.66778218,0.9337763270470532,-0.5951428086430404,-134.3452052361631
