frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.10391248,0.0,0.10391248,-19.66664580157108,0.0,-0.47804014,-0.83002345,0.9578420031514185,-0.37412244511836307,-119.93917630477505
1010000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.09937133,0.0098379,0.09985712544620387,-20.012418799830098,5.653938028768193,-0.53412567,-0.88410488,1.032923845301658,0.2813660667052192,-121.13797407026196
1020000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.09783208,0.01955285,0.09976687737044244,-20.020272413308,11.302292860345238,-0.54383526,-0.85904238,1.0167155947733526,0.14398969966588474,-122.33673562301144
1030000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.09188222,0.02798515,0.09604952354202961,-20.35009570268409,16.93949507476952,-0.55267163,-0.83387401,1.0003958192437317,0.0034373620255264935,-123.5354594629491
1040000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.09372895,0.03893881,0.1014955515888189,-19.87105983733365,22.559981601150128,-0.5419275,-0.78164704,0.9511348539492239,-0.4351580697904254,-124.73414431083546
1050000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.08863234,0.04744103,0.10053030896867124,-19.954059653749066,28.158202901691173,-0.52137542,-0.7193848,0.8884519227573412,-1.0273213683411333,-125.932789015266
1060000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.08567756,0.05720172,0.1030178676663034,-19.74174887368307,33.728637373590274,-0.58915337,-0.77811392,0.9759933226616478,-0.21106307168911817,-127.1313912357817
1070000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.08636914,0.07060623,0.11155656887495465,-19.050097034335124,39.26578303693946,-0.56975284,-0.72065742,0.9186759035095685,-0.7367534968135127,-128.329949500566
1080000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.0690979,0.06853143,0.09731945685347253,-20.236006471231697,44.76417703301523,-0.61305656,-0.74294484,0.9632265471018017,-0.3254311300940983,-129.52846157995506
1090000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.06567262,0.07887422,0.1026354500076499,-19.77405218339719,50.218400533945875,-0.64090728,-0.74441554,0.9823017040352164,-0.15510205131643734,-130.72692598812844
1100000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.05680085,0.08302721,0.10059748585877581,-19.948257461407877,55.623058988705786,-0.60481855,-0.67348182,0.9051979011766514,-0.8651292337287588,-131.92534041728322
1110000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.04708771,0.08485354,0.09704316402290118,-20.260701040998406,60.97282516963863,-0.6166904,-0.65846352,0.9021536768328057,-0.8943895304098792,-133.12370271317246
1120000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.0400867,0.09115756,0.09958234914905151,-20.036352658532614,66.26242139270184,-0.67043965,-0.68649723,0.9595664495436445,-0.3584989038045493,-134.3220107475917
1130000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.03038744,0.09074805,0.09570060129673219,-20.381706669952703,71.48661948475888,-0.69450485,-0.68200541,0.9733798672372418,-0.23435281334385147,-135.5202616326414
1140000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.02338492,0.09846655,0.10120531583029074,-19.895933509780093,76.64026936860016,-0.66260547,-0.62400502,0.9101803523802968,-0.8174508726355022,-136.71845300605855
1150000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.0148018,0.1016899,0.10276151539000386,-19.763389999234107,81.71829067751115,-0.72476698,-0.6544963,0.9765513719267463,-0.2060981103495255,-137.9165825346694
1160000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.00552813,0.09633339,0.09649187660206947,-20.310184944605115,86.71566088585465,-0.75423065,-0.65299768,0.9976321183105549,-0.02059154783763124,-139.11464669410717
1170000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,-0.00290091,0.1021014,0.10214260208545746,-19.815861653525534,91.62745268316993,-0.69339415,-0.5754085,0.9010496041431196,-0.905025995898352,-140.31264278492517
1180000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,-0.01075482,0.0951494,0.0957552843115846,-20.37674499804075,96.44882173754426,-0.7209591,-0.57325968,0.9210910294789069,-0.7139489455352398,-141.510567918218
1190000000.0,25.0,0.08333333333333334,,forward,1,2026-07-30T00:01:08,-0.01954199,0.09892069,0.10083249616684196,-19.927989629327023,101.17500924323103,-0.71008526,-0.54077516,0.8925574772205391,-0.9872761488875066,-142.7084177245644
