frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.09506939,0.0,0.09506939,-20.439185853468747,0.0,-0.5056965,-0.8794689,1.0144922356427672,0.12497455069127916,-119.89899400680277
1010000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.09490695,0.00939592,0.09537092046818517,-20.411680515430312,5.653937929912391,-0.49045238,-0.81314736,0.9496063216526278,-0.4491280577813024,-121.09641100310637
1020000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.09629208,0.01924506,0.09819642053114767,-20.158086857683326,11.302290831500084,-0.49259318,-0.77939425,0.9220105411087092,-0.705282274823808,-122.29372772318105
1030000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.0946235,0.02882008,0.0989151341476945,-20.094745113659602,16.93949561724286,-0.52831793,-0.79847566,0.9574357496834556,-0.3778072086838613,-123.49093874479618
1040000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.08969955,0.03726484,0.09713226843036304,-20.252729372347783,22.559985033508823,-0.53911452,-0.77892764,0.9472975952839741,-0.4702713030089672,-124.68803846186621
1050000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.09156207,0.04900919,0.1038533262208823,-19.671591785901413,28.158204446380605,-0.53087712,-0.73378177,0.9056854876411718,-0.860451823412517,-125.88502120925398
1060000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.08177689,0.05459748,0.09832774054366601,-20.146478806036825,33.728637963533195,-0.52042187,-0.68857357,0.8631178853881095,-1.2785976783463224,-127.08188042039937
1070000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.07964947,0.06511295,0.10287727800142946,-19.753610702665696,39.265786512462256,-0.57928668,-0.73406744,0.9351085841192862,-0.5827591248859821,-128.2786094647251
1080000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.07152989,0.07094349,0.1007447464476049,-19.935551836402816,44.76418011991276,-0.60903866,-0.73947485,0.957993289724473,-0.37275065863453594,-129.47520090602853
1090000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.06496506,0.07802442,0.10152964659221463,-19.868142510399437,50.218398612972,-0.62668032,-0.72931279,0.9615744220458895,-0.3403419490910428,-130.6716470192055
1100000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.05388482,0.07876477,0.09543302792841322,-20.406025930513934,55.62305672143461,-0.63986301,-0.71394228,0.9587169815633071,-0.36619159977525156,-131.8679388973499
1110000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.04573092,0.08240856,0.09424695117254457,-20.51465380076841,60.97282470193181,-0.64751104,-0.69281575,0.9482954235732365,-0.46112690638736076,-133.06406855731538
1120000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.03949304,0.08980755,0.09810757486271944,-20.165949191019244,66.26241641485231,-0.66202802,-0.67935291,0.9485786607290871,-0.45853298967379363,-134.26002534796098
1130000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.03092808,0.09236261,0.09740327437257179,-20.228528866937502,71.48662144782311,-0.63941679,-0.62932351,0.8971632580375904,-0.9425704119523346,-135.45579867377313
1140000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.02241248,0.09437192,0.09699679656688048,-20.26485217164423,76.6402706345785,-0.65186031,-0.61532732,0.8964092672946206,-0.9498732454590398,-136.6513785725312
1150000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.01456821,0.10008513,0.10113983384266062,-19.901555283651234,81.71829210617314,-0.67285468,-0.60910765,0.9076042913552277,-0.8420691868242441,-137.84675275038603
1160000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,0.00572149,0.09970298,0.09986700991168454,-20.011559060207617,86.71566390201484,-0.70655158,-0.6132892,0.9355954136469119,-0.5782383159819378,-139.04190701467346
1170000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,-0.00276608,0.09735561,0.09739489718172353,-20.229275930984866,91.62745716347035,-0.70616211,-0.58758351,0.9186508078827189,-0.7369907739878723,-140.23682834576562
1180000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,-0.01131273,0.10008529,0.1007226048830996,-19.937461021044506,96.4488228856565,-0.73037534,-0.5823938,0.9341470310173637,-0.5916952434066174,-141.43150127134976
1190000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,-0.01894021,0.09587452,0.09772745335919944,-20.199668363785193,101.17500767828358,-0.70436305,-0.53802168,0.8863377653893153,-1.0480149146070978,-142.6259096869315
1200000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,-0.02880906,0.10179994,0.10579787201114775,-19.510461349818232,105.8013447431518,-0.73675694,-0.53882903,0.9127691450793594,-0.7927809815307902,-143.82003550663347
1210000000.0,-200.0,-0.6833333333333333,,reverse,1,2026-07-30T00:01:13,-0.03407627,0.09200528,0.09811301506421714,-20.165467559709832,110.32326846225762,-0.75356553,-0.52738067,0.919777896610823,-0.7263406252959936,-145.01385879222312
