frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.0982033,0.0,0.0982033,-20.15747836081701,0.0,-0.49478922,-0.86045617,0.9925730163163198,-0.06475071060414098,-119.90024907462117
1010000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.10054328,0.00995392,0.10103480428310237,-19.910579909623934,5.653935386902226,-0.45361925,-0.75204105,0.8782574593225297,-1.1275630583565133,-121.09771443255593
1020000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.09734722,0.01945595,0.09927242936551367,-20.063427001288012,11.30229555791129,-0.4869347,-0.77040092,0.9113851982564433,-0.8059605808548077,-122.29508229059066
1030000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.09777766,0.02978076,0.10221234984703757,-19.809932544615943,16.939494259686814,-0.52392106,-0.79178816,0.9494323395733417,-0.4507195884591797,-123.49234636651431
1040000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.09366874,0.0389138,0.10143035385735179,-19.876641188008577,22.55998351965242,-0.53606091,-0.7744734,0.9418972059293881,-0.5199298280831034,-124.68950282261181
1050000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.08538746,0.04570419,0.09684983897151146,-20.2780219405788,28.158204408305046,-0.52498998,-0.72560389,0.8956090018995636,-0.9576309982500598,-125.88654506837649
1060000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.0843984,0.0563477,0.10147981680043573,-19.87240650946173,33.72863629042069,-0.59108577,-0.78202442,0.9802778080589345,-0.1730165798359015,-127.08346690016992
1070000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.07950865,0.06499782,0.10269538465566454,-19.76898148124191,39.265781968603875,-0.54706012,-0.69318909,0.8830548620496025,-1.0802462784994014,-128.28026191408824
1080000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.07098625,0.07040431,0.09997907058799156,-20.001818095893977,44.764181444251555,-0.59723259,-0.72509589,0.9393885331709133,-0.5430949084118321,-129.47692314427763
1090000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.06661347,0.0800042,0.10410584231003032,-19.650497953149205,50.21840019751914,-0.65717568,-0.76475394,1.008329540938371,0.07204981722504859,-130.6734425567296
1100000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.0577115,0.08435833,0.10221029827096142,-19.810106886975227,55.623059092717064,-0.6243009,-0.69653266,0.9353658964210133,-0.5803693715986012,-131.8698124564291
1110000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.04608063,0.08303876,0.09496767936268898,-20.448483486378155,60.97282808361162,-0.61089511,-0.65359317,0.8946378414154863,-0.9670547195033508,-133.06602442154917
1120000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.03939058,0.08957458,0.09785306931779299,-20.188510949046563,66.26242231172854,-0.62613329,-0.64247299,0.8971145075885041,-0.9430424024420865,-134.26206885602394
1130000000.0,-200.0,-0.6666666666666666,,forward,1,2026-07-30T00:01:08,0.03551838,0.10607092,0.11185971297777766,-19.02652598735857,71.48661944775253,-0.69886189,-0.68777895,0.9805344590362312,-0.17074278533304127,-135.45793557125822
