frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,-100.0,-0.35,,reverse,1,2026-07-30T00:01:12,0.1047697,0.0,0.1047697,-19.595285993127,0.0,-0.46605017,-0.80982325,0.9343534969151619,-0.58977569349717,-119.92026152497039
1010000000.0,-100.0,-0.35,,reverse,1,2026-07-30T00:01:12,0.10419778,0.01031572,0.10470716993619301,-19.600471570413752,5.653935159778654,-0.50231267,-0.8320872,0.9719501668534087,-0.24712002689394003,-121.11845314504237
1020000000.0,-100.0,-0.35,,reverse,1,2026-07-30T00:01:12,0.096819,0.01935038,0.0987337630557268,-20.110686206707395,11.302296001554097,-0.49839398,-0.78787637,0.9322798580386779,-0.6090739727139204,-122.31658250951035
1030000000.0,-100.0,-0.35,,reverse,1,2026-07-30T00:01:12,0.09940435,0.03027622,0.10391282065467619,-19.66661732680008,16.93949887164495,-0.48282542,-0.72906464,0.8744459019839398,-1.1653410638225077,-123.51464640013988
1040000000.0,-100.0,-0.35,,reverse,1,2026-07-30T00:01:12,0.08659726,0.03597602,0.09377291429057752,-20.558451734089513,22.559983564390674,-0.54647946,-0.78884459,0.9596434688852729,-0.35780176119881757,-124.71264314955206
1050000000.0,-100.0,-0.35,,reverse,1,2026-07-30T00:01:12,0.09038796,0.04838074,0.10252160414229383,-19.783692141699685,28.15820443120212,-0.54754928,-0.75611601,0.9335532307302238,-0.5972182751698651,-125.91056798278174
1060000000.0,-100.0,-0.35,,reverse,1,2026-07-30T00:01:12,0.07958978,0.05313728,0.09569798120256665,-20.38194447577621,33.728638448853296,-0.56415243,-0.74571549,0.9350719524725598,-0.5830993898331798,-127.10841732310729
1070000000.0,-100.0,-0.35,,reverse,1,2026-07-30T00:01:12,0.07357439,0.0601466,0.09503054432882146,-20.4427356623486,39.26578202884101,-0.59337276,-0.75117338,0.9572631190694866,-0.3793734606826685,-128.30618952328814
1080000000.0,-100.0,-0.35,,reverse,1,2026-07-30T00:01:12,0.07230314,0.0717104,0.10183381325483004,-19.84215986794127,44.764179752976375,-0.59806325,-0.72540868,0.9401581803185595,-0.5359814160890557,-129.50387863562128
1090000000.0,-100.0,-0.35,,reverse,1,2026-07-30T00:01:12,0.0628299,0.07546005,0.0981927465753581,-20.158411840725897,50.21839958822972,-0.59103927,-0.6871106,0.9063379034965342,-0.8541971443720714,-130.70148174567106
