frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.10362872,0.0,0.10362872,-19.690397322517384,0.0,-0.49282367,-0.85591278,0.9876547254377904,-0.10789708081298968,-119.93278894893551
1010000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.09506707,0.00941177,0.09553182303775952,-20.39703869030948,5.653936674990669,-0.47399898,-0.78478462,0.9168216472300297,-0.7543028211121955,-121.13139147898067
1020000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.10063514,0.02011307,0.10262537204631464,-19.774905108559715,11.302291047989783,-0.48854548,-0.77190891,0.9135206901684375,-0.7856322388238464,-122.32994920770493
1030000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.10201728,0.03107205,0.10664425774415096,-19.441250483084826,16.939495357575392,-0.55316262,-0.83483622,1.001469120037734,0.012751250245955565,-123.52846167014857
1040000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.0955999,0.03971608,0.10352153346321914,-19.699386068576715,22.559982334032885,-0.53094818,-0.76601714,0.9320344567767288,-0.6113606346503796,-124.72692617046802
1050000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.08739522,0.04677885,0.09912711680549828,-20.0761505090719,28.1582010855976,-0.57703726,-0.79640392,0.9834791320712779,-0.14469701428163897,-125.92534031528035
1060000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.07901739,0.05275512,0.09500973954614601,-20.444637449099282,33.72863351704964,-0.5331213,-0.70430691,0.8833269745611974,-1.07757014221385,-127.1237029201596
1070000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.07823781,0.06395892,0.10105393788053241,-19.908935163713068,39.26578358672221,-0.57985023,-0.73363813,0.9351209520810395,-0.5826442440665327,-128.32201031755625
1080000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.06723074,0.06667958,0.09468969738004235,-20.473945428256116,44.76417826859307,-0.57774139,-0.70035159,0.9078972757612285,-0.8392657408957114,-129.52026193070716
1090000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.06239456,0.0749372,0.09751238414393118,-20.218804501653924,50.218400575284,-0.59999207,-0.69710087,0.9197500242009465,-0.7266038413890068,-130.71845332598542
1100000000.0,-25.0,-0.08333333333333334,,forward,1,2026-07-30T00:01:08,0.05567561,0.08138243,0.09860463204929575,-20.12205366340739,55.62306266070252,-0.60370616,-0.67244988,0.9036868753799405,-0.879640502255442,-131.91658245450418
