frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.09533517,0.0,0.09533517,-20.414937093382704,0.0,-0.44567778,-0.77414382,0.8932677860697322,-0.9803665539509677,-119.92921115749203
1010000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.09422372,0.00932828,0.09468435044080305,-20.474435917049917,5.653938363422466,-0.48642802,-0.80548024,0.9409626111974789,-0.5285526552214106,-121.12769991819597
1020000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.09766474,0.01951941,0.09959622887446944,-20.035142109039008,11.302295565660321,-0.46232744,-0.73059151,0.8645869628100077,-1.2638263504253597,-122.3261399987518
1030000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.0909062,0.02768788,0.09502923706593883,-20.44285514834446,16.939496572295468,-0.51500912,-0.77737063,0.9324910133989341,-0.6071068976253903,-123.5245284473451
1040000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.0905733,0.03762782,0.09807841511179918,-20.168531214131747,22.559978951293317,-0.53008858,-0.7648928,0.9306207058400627,-0.6245457772533276,-124.72286353745102
1050000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.0931568,0.04986278,0.10566213236334197,-19.521612581615276,28.15820466443778,-0.55355938,-0.76411848,0.9435597695236349,-0.5046116873599965,-125.92114340381679
1060000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.08414479,0.05617838,0.10117487861899563,-19.898546159312453,33.72863630777035,-0.56792587,-0.75040531,0.9410886903429735,-0.5273889148449722,-127.11936485727685
1070000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.07316858,0.05981486,0.09450639436586289,-20.49077611682865,39.265785369283485,-0.55670813,-0.70447162,0.8978887488957199,-0.935549407718575,-128.31752569242548
1080000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.0725531,0.07195831,0.10218586349229575,-19.812183616694618,44.76417942180645,-0.5662292,-0.68650947,0.8898936786674692,-1.0132375643223162,-129.51562292803226
1090000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.0664782,0.07984173,0.10389443163438981,-19.66815456863757,50.21839743053948,-0.57477498,-0.66791555,0.8811795841744197,-1.0987114692611888,-130.71365350518502
1100000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.05438738,0.07949938,0.09632309444597802,-20.325391477035293,55.62305862129325,-0.63704993,-0.70971428,0.9536912354367756,-0.4118441715523607,-131.91161409157206
1110000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.0477347,0.08601943,0.09837654152090781,-20.142168987187944,60.97282335936362,-0.62737721,-0.67020708,0.9180303337632751,-0.7428593701285768,-133.10950225065676
1120000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.03960626,0.09006502,0.0983888390966577,-20.14108327398389,66.26241797118809,-0.63841417,-0.65404027,0.9139700909977644,-0.7813603200533661,-134.307313331404
1130000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.03303526,0.09865542,0.10403951316035652,-19.65603377394187,71.48662080646906,-0.65864733,-0.64713695,0.9233647910611664,-0.6925337921319872,-135.50504445790213
1140000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.0233968,0.0985166,0.1012567564451874,-19.891519769384182,76.64027290569294,-0.69989493,-0.65948555,0.9616517580176867,-0.33964340232269297,-136.70269130032705
1150000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.0153365,0.10536335,0.10647367634994341,-19.455155004889622,81.71829111047371,-0.69400186,-0.62707331,0.9353392527836174,-0.5806167902728819,-137.90024956035518
1160000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,0.00549375,0.09573425,0.09589175101188319,-20.364375019069726,86.71565975972649,-0.67297331,-0.58299476,0.8903796752845461,-1.008495244188282,-139.09771434214937
1170000000.0,-50.0,-0.16666666666666669,,forward,1,2026-07-30T00:01:08,-0.00297416,0.10467933,0.10472157254813595,-19.599276896783483,91.62745581474918,-0.70901666,-0.58873979,0.9215851368630028,-0.7092907615429939,-140.2950817858703
