frequency_hz,requested_field_oe,current_a,actual_current_a,direction,sweep_number,timestamp,s11_real,s11_imag,s11_magnitude,s11_magnitude_db,s11_phase_deg,s21_real,s21_imag,s21_magnitude,s21_magnitude_db,s21_phase_deg
1000000000.0,100.0,0.31666666666666665,,reverse,1,2026-07-30T00:01:11,0.09928547,0.0,0.09928547,-20.062286079546965,0.0,-0.46479024,-0.80677278,0.9310812455141527,-0.6202484225002929,-119.94669466125055
1010000000.0,100.0,0.31666666666666665,,reverse,1,2026-07-30T00:01:11,0.1053878,0.01043354,0.10590300819982217,-19.501834069610805,5.653938618177605,-0.49728527,-0.82287427,0.9614648740266104,-0.34133155134046067,-121.1457085372651
1020000000.0,100.0,0.31666666666666665,,reverse,1,2026-07-30T00:01:11,0.0998869,0.01996353,0.10186233514734923,-19.839727440875244,11.302293375528118,-0.46218655,-0.72984569,0.86388143758995,-1.270917153516942,-122.34469494921747
1030000000.0,100.0,0.31666666666666665,,reverse,1,2026-07-30T00:01:11,0.09030887,0.02750595,0.09440481601104575,-20.50011699673545,16.939498082057238,-0.50318334,-0.75897008,0.910620149122982,-0.8132548873627843,-123.54365326460305
1040000000.0,100.0,0.31666666666666665,,reverse,1,2026-07-30T00:01:11,0.09149547,0.03801093,0.09907699950031691,-20.080543085766607,22.559980662349137,-0.52735386,-0.76038765,0.9253601849709236,-0.6737838122922369,-124.74258141052718
1050000000.0,100.0,0.31666666666666665,,reverse,1,2026-07-30T00:01:11,0.0843116,0.04512833,0.09562955643078609,-20.38815717311069,28.15820494736638,-0.57161731,-0.78845599,0.9738630279759656,-0.23004243075065575,-125.94147918446497
1060000000.0,100.0,0.31666666666666665,,reverse,1,2026-07-30T00:01:11,0.07963854,0.05316983,0.0957566074772937,-20.376624975506225,33.72863640783816,-0.52932157,-0.69886518,0.8766948524336716,-1.1430308684847075,-127.14034442122599
1070000000.0,100.0,0.31666666666666665,,reverse,1,2026-07-30T00:01:11,0.07810327,0.06384893,0.10088015982757859,-19.923884767363166,39.26578165542769,-0.57046519,-0.72131964,0.9196371871838729,-0.7276695113823104,-128.33917669649534
1080000000.0,100.0,0.31666666666666665,,reverse,1,2026-07-30T00:01:11,0.06831732,0.06775725,0.09622006620006504,-20.33468697271543,44.764177347560356,-0.6018329,-0.72909661,0.9454018755195602,-0.4876708092893932,-129.53797408602708
1090000000.0,100.0,0.31666666666666665,,reverse,1,2026-07-30T00:01:11,0.06007222,0.07214801,0.09388294287403064,-20.548266107518995,50.21839665892179,-0.63275223,-0.734689,0.9696098758217002,-0.26805939422768577,-130.73673532657614
